[20-05-23 23:08:49.631] LOG  : General     , 1684616929631> cachedir set to "C:\Users\zehio\Zomboid".
[20-05-23 23:08:50.740] LOG  : General     , 1684616930740> sun.boot.library.path=C:\Games\Project.Zomboid.v41.78.16-0x....
[20-05-23 23:08:50.740] LOG  : General     , 1684616930740> zomboid.znetlog=1.
[20-05-23 23:08:50.740] LOG  : General     , 1684616930740> jdk.debug=release.
[20-05-23 23:08:50.740] LOG  : General     , 1684616930740> sun.cpu.endian=little.
[20-05-23 23:08:50.740] LOG  : General     , 1684616930740> user.home=C:\Users\zehio.
[20-05-23 23:08:50.741] LOG  : General     , 1684616930741> user.language=es.
[20-05-23 23:08:50.741] LOG  : General     , 1684616930741> java.specification.vendor=Oracle Corporation.
[20-05-23 23:08:50.741] LOG  : General     , 1684616930741> java.version.date=2021-10-19.
[20-05-23 23:08:50.741] LOG  : General     , 1684616930741> java.home=C:\Games\Project.Zomboid.v41.78.16-0x....
[20-05-23 23:08:50.741] LOG  : General     , 1684616930741> file.separator=\.
[20-05-23 23:08:50.741] LOG  : General     , 1684616930741> java.vm.compressedOopsMode=Zero based.
[20-05-23 23:08:50.742] LOG  : General     , 1684616930742> line.separator=.
[20-05-23 23:08:50.742] LOG  : General     , 1684616930742> java.vm.specification.vendor=Oracle Corporation.
[20-05-23 23:08:50.742] LOG  : General     , 1684616930742> java.specification.name=Java Platform API Specification.
[20-05-23 23:08:50.742] LOG  : General     , 1684616930742> java.awt.headless=true.
[20-05-23 23:08:50.742] LOG  : General     , 1684616930742> user.script=.
[20-05-23 23:08:50.743] LOG  : General     , 1684616930743> sun.management.compiler=HotSpot 64-Bit Tiered Compilers.
[20-05-23 23:08:50.743] LOG  : General     , 1684616930743> java.runtime.version=17.0.1+12-LTS.
[20-05-23 23:08:50.743] LOG  : General     , 1684616930743> user.name=zehio.
[20-05-23 23:08:50.743] LOG  : General     , 1684616930743> path.separator=;.
[20-05-23 23:08:50.743] LOG  : General     , 1684616930743> os.version=10.0.
[20-05-23 23:08:50.743] LOG  : General     , 1684616930743> java.runtime.name=OpenJDK Runtime Environment.
[20-05-23 23:08:50.744] LOG  : General     , 1684616930744> file.encoding=Cp1252.
[20-05-23 23:08:50.744] LOG  : General     , 1684616930744> java.vm.name=OpenJDK 64-Bit Server VM.
[20-05-23 23:08:50.744] LOG  : General     , 1684616930744> java.vendor.version=Zulu17.30+15-CA.
[20-05-23 23:08:50.744] LOG  : General     , 1684616930744> java.vendor.url.bug=http://www.azul.com/support/.
[20-05-23 23:08:50.744] LOG  : General     , 1684616930744> java.io.tmpdir=C:\Users\zehio\AppData\Local\Temp\.
[20-05-23 23:08:50.744] LOG  : General     , 1684616930744> java.version=17.0.1.
[20-05-23 23:08:50.745] LOG  : General     , 1684616930745> user.dir=C:\Games\Project.Zomboid.v41.78.16-0x....
[20-05-23 23:08:50.745] LOG  : General     , 1684616930745> os.arch=amd64.
[20-05-23 23:08:50.745] LOG  : General     , 1684616930745> java.vm.specification.name=Java Virtual Machine Specification.
[20-05-23 23:08:50.745] LOG  : General     , 1684616930745> sun.os.patch.level=.
[20-05-23 23:08:50.745] LOG  : General     , 1684616930745> native.encoding=Cp1252.
[20-05-23 23:08:50.745] LOG  : General     , 1684616930745> java.library.path=win64/;..
[20-05-23 23:08:50.746] LOG  : General     , 1684616930746> java.vm.info=mixed mode, sharing.
[20-05-23 23:08:50.746] LOG  : General     , 1684616930746> java.vendor=Azul Systems, Inc..
[20-05-23 23:08:50.746] LOG  : General     , 1684616930746> java.vm.version=17.0.1+12-LTS.
[20-05-23 23:08:50.746] LOG  : General     , 1684616930746> sun.io.unicode.encoding=UnicodeLittle.
[20-05-23 23:08:50.746] LOG  : General     , 1684616930746> java.class.version=61.0.
[20-05-23 23:08:50.746] LOG  : General     , 1684616930746> -----.
[20-05-23 23:08:50.747] LOG  : General     , 1684616930747> version=41.78.16 demo=false.
[20-05-23 23:08:51.527] LOG  : General     , 1684616931527> LightingFPS set to 30.
[20-05-23 23:08:51.545] LOG  : General     , 1684616931545> [javafmodJNI] Init: Start.
[20-05-23 23:08:51.545] LOG  : General     , 1684616931545> [javafmodJNI] Init: WIN 64.
[20-05-23 23:08:51.581] LOG  : General     , 1684616931581> closest width=640 freq=59.
[20-05-23 23:08:51.582] LOG  : General     , 1684616931582> closest width=640 freq=60.
[20-05-23 23:08:51.582] LOG  : General     , 1684616931582> closest width=640 freq=100.
[20-05-23 23:08:51.582] LOG  : General     , 1684616931582> closest width=720 freq=59.
[20-05-23 23:08:51.582] LOG  : General     , 1684616931582> closest width=720 freq=60.
[20-05-23 23:08:51.583] LOG  : General     , 1684616931583> closest width=720 freq=100.
[20-05-23 23:08:51.583] LOG  : General     , 1684616931583> closest width=800 freq=60.
[20-05-23 23:08:51.583] LOG  : General     , 1684616931583> closest width=800 freq=100.
[20-05-23 23:08:51.583] LOG  : General     , 1684616931583> closest width=1176 freq=59.
[20-05-23 23:08:51.584] LOG  : General     , 1684616931584> closest width=1176 freq=60.
[20-05-23 23:08:51.584] LOG  : General     , 1684616931584> closest width=1280 freq=59.
[20-05-23 23:08:51.584] LOG  : General     , 1684616931584> closest width=1280 freq=60.
[20-05-23 23:08:51.584] LOG  : General     , 1684616931584> closest width=1280 freq=100.
[20-05-23 23:08:51.584] LOG  : General     , 1684616931584> closest width=1360 freq=59.
[20-05-23 23:08:51.585] LOG  : General     , 1684616931585> closest width=1360 freq=60.
[20-05-23 23:08:51.585] LOG  : General     , 1684616931585> closest width=1360 freq=100.
[20-05-23 23:08:51.585] LOG  : General     , 1684616931585> closest width=1366 freq=59.
[20-05-23 23:08:51.585] LOG  : General     , 1684616931585> closest width=1366 freq=60.
[20-05-23 23:08:51.586] LOG  : General     , 1684616931585> closest width=1366 freq=100.
[20-05-23 23:08:51.586] LOG  : General     , 1684616931586> closest width=1600 freq=59.
[20-05-23 23:08:51.586] LOG  : General     , 1684616931586> closest width=1600 freq=60.
[20-05-23 23:08:51.586] LOG  : General     , 1684616931586> closest width=1600 freq=100.
[20-05-23 23:08:51.586] LOG  : General     , 1684616931586> closest width=1680 freq=59.
[20-05-23 23:08:51.587] LOG  : General     , 1684616931587> closest width=1680 freq=60.
[20-05-23 23:08:51.587] LOG  : General     , 1684616931587> closest width=1680 freq=100.
[20-05-23 23:08:51.587] LOG  : General     , 1684616931587> closest width=1920 freq=59.
[20-05-23 23:08:51.587] LOG  : General     , 1684616931587> closest width=1920 freq=60.
[20-05-23 23:08:51.587] LOG  : General     , 1684616931587> closest width=1920 freq=100.
[20-05-23 23:08:51.587] LOG  : General     , 1684616931587> closest width=2560 freq=50.
[20-05-23 23:08:51.587] LOG  : General     , 1684616931587> closest width=2560 freq=60.
[20-05-23 23:08:51.588] LOG  : General     , 1684616931588> closest width=2560 freq=85.
[20-05-23 23:08:51.588] LOG  : General     , 1684616931588> closest width=2560 freq=100.
[20-05-23 23:08:51.588] LOG  : General     , 1684616931588> closest width=3440 freq=50.
[20-05-23 23:08:51.588] LOG  : General     , 1684616931588> closest width=3440 freq=60.
[20-05-23 23:08:51.588] LOG  : General     , 1684616931588> closest width=3440 freq=85.
[20-05-23 23:08:51.665] LOG  : General     , 1684616931664> 1684616931661 fmod: Java loging: OK.
[20-05-23 23:08:51.764] LOG  : General     , 1684616931764> 1684616931764 fmod: FMOD::Studio::System::create() result: No errors..
[20-05-23 23:08:51.764] LOG  : General     , 1684616931764> 1684616931764 fmod: FMOD::Studio::System::getCoreSystem() result: No errors..
[20-05-23 23:08:51.765] LOG  : General     , 1684616931765> 1684616931765 fmod: FMOD_System_GetVersion() result: No errors..
[20-05-23 23:08:51.765] LOG  : General     , 1684616931765> 1684616931765 fmod: fmodintegration built with version 20206, fmod shared library version 20206.
[20-05-23 23:08:51.765] LOG  : General     , 1684616931765> 1684616931765 fmod: System Create: OK.
[20-05-23 23:08:51.765] LOG  : General     , 1684616931765> 1684616931765 fmod: FMOD_System_SetSoftwareFormat() result: No errors..
[20-05-23 23:08:52.041] LOG  : General     , 1684616932041> 1684616932041 fmod: FMOD::Studio::System::Initialize() result: No errors..
[20-05-23 23:08:52.042] LOG  : General     , 1684616932042> 1684616932042 fmod: Creating DSP for capture sound.
[20-05-23 23:08:52.042] LOG  : General     , 1684616932042> 1684616932042 fmod: FMOD_System_CreateDSP() result: No errors..
[20-05-23 23:08:52.042] LOG  : General     , 1684616932042> 1684616932042 fmod: FMOD_DSP_SetBypass() result: No errors..
[20-05-23 23:08:52.042] LOG  : General     , 1684616932042> 1684616932042 fmod: FMOD_System_GetMasterChannelGroup() result: No errors..
[20-05-23 23:08:52.043] LOG  : General     , 1684616932043> 1684616932043 fmod: FMOD_ChannelGroup_AddDSP() result: No errors..
[20-05-23 23:08:52.043] LOG  : General     , 1684616932043> 1684616932043 fmod: FMOD_System_Set3DSettings() result: No errors..
[20-05-23 23:08:52.224] LOG  : General     , 1684616932224> GraphicsCard: NVIDIA Corporation NVIDIA GeForce RTX 2080/PCIe/SSE2.
[20-05-23 23:08:52.224] LOG  : General     , 1684616932224> OpenGL version: 4.6.0 NVIDIA 531.79.
[20-05-23 23:08:52.224] LOG  : General     , 1684616932224> Desktop resolution 3440x1440.
[20-05-23 23:08:52.227] LOG  : General     , 1684616932226> Initial resolution 3440x1440 fullScreen=true.
[20-05-23 23:08:52.238] LOG  : General     , 1684616932237> OpenGL 1.5 buffer objects supported.
[20-05-23 23:08:52.255] LOG  : General     , 1684616932255> VSync: ON.
[20-05-23 23:08:52.485] LOG  : General     , 1684616932485> NVIDIA: current available GPU memory is 7033 MB.
[20-05-23 23:08:52.486] LOG  : General     , 1684616932486> NVIDIA: dedicated available GPU memory is 8192 MB.
[20-05-23 23:08:52.486] LOG  : General     , 1684616932486> NVIDIA: total available GPU memory is 8192 MB.
[20-05-23 23:09:01.361] LOG  : General     , 1684616941361> AngelCodeFont failed to load page 0 texture C:/Games/Project.Zomboid.v41.78.16-0xdeadc0de/media/mainfont_0.png.
[20-05-23 23:09:01.363] LOG  : General     , 1684616941363> AngelCodeFont failed to load page 0 texture C:/Games/Project.Zomboid.v41.78.16-0xdeadc0de/media/mainfont2_0.png.
[20-05-23 23:09:01.372] WARN : General     , 1684616941372> TextManager.Init> font "MediumNew" not found in fonts.txt.
[20-05-23 23:09:01.372] WARN : General     , 1684616941372> TextManager.Init> font "AutoNormSmall" not found in fonts.txt.
[20-05-23 23:09:01.372] WARN : General     , 1684616941372> TextManager.Init> font "AutoNormMedium" not found in fonts.txt.
[20-05-23 23:09:01.373] WARN : General     , 1684616941373> TextManager.Init> font "AutoNormLarge" not found in fonts.txt.
[20-05-23 23:09:01.374] LOG  : General     , 1684616941374> AngelCodeFont failed to load page 0 texture C:/Games/Project.Zomboid.v41.78.16-0xdeadc0de/media/fonts/zomboidDialogue.bmfc_0.png.
[20-05-23 23:09:01.388] WARN : General     , 1684616941388> TextManager.Init> font "DebugConsole" not found in fonts.txt.
[20-05-23 23:09:01.605] LOG  : General     , 1684616941605> Loading networking libraries....
[20-05-23 23:09:01.605] LOG  : General     , 1684616941605> Loading steam_api64....
[20-05-23 23:09:01.606] LOG  : General     , 1684616941606> Loading RakNet64....
[20-05-23 23:09:01.648] LOG  : General     , 1684616941648> Loading ZNetJNI64....
[20-05-23 23:09:01.800] LOG  : Network     , 1684616941800> [20-05-23 23:09:01.799] > ZNet: SetLogLevel 2.
[20-05-23 23:09:01.800] LOG  : Network     , 1684616941800> [20-05-23 23:09:01.800] > ZNet: SteamAPI initialised successfully.
[20-05-23 23:09:01.801] LOG  : General     , 1684616941801> SteamUtils initialised successfully.
[20-05-23 23:09:02.841] LOG  : General     , 1684616942841> AngelCodeFont failed to load page 0 texture C:/Games/Project.Zomboid.v41.78.16-0xdeadc0de/media/mainfont_0.png.
[20-05-23 23:09:02.843] LOG  : General     , 1684616942842> AngelCodeFont failed to load page 0 texture C:/Games/Project.Zomboid.v41.78.16-0xdeadc0de/media/mainfont2_0.png.
[20-05-23 23:09:02.847] WARN : General     , 1684616942847> TextManager.Init> font "MediumNew" not found in fonts.txt.
[20-05-23 23:09:02.847] WARN : General     , 1684616942847> TextManager.Init> font "AutoNormSmall" not found in fonts.txt.
[20-05-23 23:09:02.848] WARN : General     , 1684616942848> TextManager.Init> font "AutoNormMedium" not found in fonts.txt.
[20-05-23 23:09:02.848] WARN : General     , 1684616942848> TextManager.Init> font "AutoNormLarge" not found in fonts.txt.
[20-05-23 23:09:02.849] LOG  : General     , 1684616942849> AngelCodeFont failed to load page 0 texture C:/Games/Project.Zomboid.v41.78.16-0xdeadc0de/media/fonts/zomboidDialogue.bmfc_0.png.
[20-05-23 23:09:02.859] WARN : General     , 1684616942859> TextManager.Init> font "DebugConsole" not found in fonts.txt.
[20-05-23 23:09:02.892] LOG  : General     , 1684616942892> translator: language is ES.
[20-05-23 23:09:03.114] LOG  : General     , 1684616943114> texturepack: loading UI.
[20-05-23 23:09:03.197] LOG  : General     , 1684616943196> texturepack: loading UI2.
[20-05-23 23:09:03.209] LOG  : General     , 1684616943209> texturepack: loading IconsMoveables.
[20-05-23 23:09:03.214] LOG  : General     , 1684616943214> texturepack: loading RadioIcons.
[20-05-23 23:09:03.219] LOG  : General     , 1684616943219> texturepack: loading ApComUI.
[20-05-23 23:09:03.224] LOG  : General     , 1684616943224> texturepack: loading Mechanics.
[20-05-23 23:09:03.243] LOG  : General     , 1684616943243> texturepack: loading WeatherFx.
[20-05-23 23:09:05.045] WARN : Recipe      , 1684616945045> RecipeManager.resolveItemModuleDotType> WARNING: module "Base" may have forgot to import module Base.
[20-05-23 23:09:05.066] WARN : Sound       , 1684616945066> GameSounds.initClipEvents> No such FMOD event "Character/Survival/Crafting/AddItemInBeverage" for GameSound "AddItemInBeverage".
[20-05-23 23:09:05.066] WARN : Sound       , 1684616945066> GameSounds.initClipEvents> No such FMOD event "Character/Survival/Carpentry/Screwing" for GameSound "Screwdriver".
[20-05-23 23:09:05.066] WARN : Sound       , 1684616945066> GameSounds.initClipEvents> No such FMOD event "NewMusic/WWL_Solo" for GameSound "NewMusic_WWL_Solo".
[20-05-23 23:09:05.067] WARN : Sound       , 1684616945067> GameSounds.initClipEvents> No such FMOD event "NewMusic/32" for GameSound "NewMusic_32".
[20-05-23 23:09:05.067] WARN : Sound       , 1684616945067> GameSounds.initClipEvents> No such FMOD event "NewMusic/33" for GameSound "NewMusic_33".
[20-05-23 23:09:05.067] WARN : Sound       , 1684616945067> GameSounds.initClipEvents> No such FMOD event "NewMusic/34" for GameSound "NewMusic_34".
[20-05-23 23:09:05.067] WARN : Sound       , 1684616945067> GameSounds.initClipEvents> No such FMOD event "NewMusic/35" for GameSound "NewMusic_35".
[20-05-23 23:09:05.067] WARN : Sound       , 1684616945067> GameSounds.initClipEvents> No such FMOD event "NewMusic/36" for GameSound "NewMusic_36".
[20-05-23 23:09:05.067] WARN : Sound       , 1684616945067> GameSounds.initClipEvents> No such FMOD event "NewMusic/Travelling" for GameSound "NewMusic_Travelling".
[20-05-23 23:09:05.068] WARN : Sound       , 1684616945068> GameSounds.initClipEvents> No such FMOD event "NewMusic/TakeStock" for GameSound "NewMusic_TakeStock".
[20-05-23 23:09:05.068] WARN : Sound       , 1684616945068> GameSounds.initClipEvents> No such FMOD event "NewMusic/PassingTime" for GameSound "NewMusic_PassingTime".
[20-05-23 23:09:05.068] WARN : Sound       , 1684616945068> GameSounds.initClipEvents> No such FMOD event "NewMusic/NoTime" for GameSound "NewMusic_NoTime".
[20-05-23 23:09:05.068] WARN : Sound       , 1684616945068> GameSounds.initClipEvents> No such FMOD event "NewMusic/MoreAreComing" for GameSound "NewMusic_MoreAreComing".
[20-05-23 23:09:05.068] WARN : Sound       , 1684616945068> GameSounds.initClipEvents> No such FMOD event "NewMusic/OnlyOneWay" for GameSound "NewMusic_OnlyOneWay".
[20-05-23 23:09:05.069] WARN : Sound       , 1684616945068> GameSounds.initClipEvents> No such FMOD event "NewMusic/KeepMoving" for GameSound "NewMusic_KeepMoving".
[20-05-23 23:09:05.069] WARN : Sound       , 1684616945069> GameSounds.initClipEvents> No such FMOD event "NewMusic/GoItAlone" for GameSound "NewMusic_GoItAlone".
[20-05-23 23:09:05.069] WARN : Sound       , 1684616945069> GameSounds.initClipEvents> No such FMOD event "NewMusic/Sunrise" for GameSound "NewMusic_Sunrise".
[20-05-23 23:09:05.069] WARN : Sound       , 1684616945069> GameSounds.initClipEvents> No such FMOD event "NewMusic/HoldingOutHope" for GameSound "NewMusic_HoldingOutHope".
[20-05-23 23:09:05.069] WARN : Sound       , 1684616945069> GameSounds.initClipEvents> No such FMOD event "NewMusic/Working" for GameSound "NewMusic_Working".
[20-05-23 23:09:05.069] WARN : Sound       , 1684616945069> GameSounds.initClipEvents> No such FMOD event "NewMusic/Sunset" for GameSound "NewMusic_Sunset".
[20-05-23 23:09:05.070] WARN : Sound       , 1684616945070> GameSounds.initClipEvents> No such FMOD event "NewMusic/Mourning" for GameSound "NewMusic_Mourning".
[20-05-23 23:09:05.070] WARN : Sound       , 1684616945070> GameSounds.initClipEvents> No such FMOD event "NewMusic/LookingAround" for GameSound "NewMusic_LookingAround".
[20-05-23 23:09:05.070] WARN : Sound       , 1684616945070> GameSounds.initClipEvents> No such FMOD event "NewMusic/Waiting" for GameSound "NewMusic_Waiting".
[20-05-23 23:09:05.070] WARN : Sound       , 1684616945070> GameSounds.initClipEvents> No such FMOD event "NewMusic/Overrun" for GameSound "NewMusic_Overrun".
[20-05-23 23:09:05.070] WARN : Sound       , 1684616945070> GameSounds.initClipEvents> No such FMOD event "NewMusic/Rest" for GameSound "NewMusic_Rest".
[20-05-23 23:09:05.071] WARN : Sound       , 1684616945071> GameSounds.initClipEvents> No such FMOD event "NewMusic/PressOn" for GameSound "NewMusic_PressOn".
[20-05-23 23:09:05.071] WARN : Sound       , 1684616945071> GameSounds.initClipEvents> No such FMOD event "NewMusic/CalmBeforeTheStorm" for GameSound "NewMusic_CalmBeforeTheStorm".
[20-05-23 23:09:05.071] WARN : Sound       , 1684616945071> GameSounds.initClipEvents> No such FMOD event "NewMusic/GetReady" for GameSound "NewMusic_GetReady".
[20-05-23 23:09:05.071] WARN : Sound       , 1684616945071> GameSounds.initClipEvents> No such FMOD event "NewMusic/EchoesFromBefore" for GameSound "NewMusic_EchoesFromBefore".
[20-05-23 23:09:05.071] WARN : Sound       , 1684616945071> GameSounds.initClipEvents> No such FMOD event "NewMusic/Surrounded" for GameSound "NewMusic_Surrounded".
[20-05-23 23:09:05.072] WARN : Sound       , 1684616945072> GameSounds.initClipEvents> No such FMOD event "NewMusic/ThePlan" for GameSound "NewMusic_ThePlan".
[20-05-23 23:09:05.072] WARN : Sound       , 1684616945072> GameSounds.initClipEvents> No such FMOD event "NewMusic/Gear_Up" for GameSound "NewMusic_GearUp".
[20-05-23 23:09:05.072] WARN : Sound       , 1684616945072> GameSounds.initClipEvents> No such FMOD event "NewMusic/Finally_Calm" for GameSound "NewMusic_FinallyCalm".
[20-05-23 23:09:05.072] WARN : Sound       , 1684616945072> GameSounds.initClipEvents> No such FMOD event "NewMusic/PatchUp" for GameSound "NewMusic_PatchUp".
[20-05-23 23:09:05.072] WARN : Sound       , 1684616945072> GameSounds.initClipEvents> No such FMOD event "NewMusic/TheyreClose" for GameSound "NewMusic_TheyreClose".
[20-05-23 23:09:05.072] WARN : Sound       , 1684616945072> GameSounds.initClipEvents> No such FMOD event "NewMusic/ThinkingOfThePast" for GameSound "NewMusic_ThinkingOfThePast".
[20-05-23 23:09:05.073] WARN : Sound       , 1684616945073> GameSounds.initClipEvents> No such FMOD event "NewMusic/TouchAndGo" for GameSound "NewMusic_TouchAndGo".
[20-05-23 23:09:05.073] WARN : Sound       , 1684616945073> GameSounds.initClipEvents> No such FMOD event "NewMusic/Tread_Carefully" for GameSound "NewMusic_Tread_Carefully".
[20-05-23 23:09:05.073] WARN : Sound       , 1684616945073> GameSounds.initClipEvents> No such FMOD event "NewMusic/Everythings_Gone" for GameSound "NewMusic_Everythings_Gone".
[20-05-23 23:09:05.073] WARN : Sound       , 1684616945073> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/BrassAmbient" for GameSound "AmbientMusic_BrassAmbient".
[20-05-23 23:09:05.074] WARN : Sound       , 1684616945074> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/CreepyAmbient" for GameSound "AmbientMusic_CreepyAmbient".
[20-05-23 23:09:05.074] WARN : Sound       , 1684616945074> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/IntenseAmbient" for GameSound "AmbientMusic_IntenseAmbient".
[20-05-23 23:09:05.074] WARN : Sound       , 1684616945074> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/PercussiveAmbient" for GameSound "AmbientMusic_PercussiveAmbient".
[20-05-23 23:09:05.074] WARN : Sound       , 1684616945074> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/RhythmicAmbient" for GameSound "AmbientMusic_RhythmicAmbient".
[20-05-23 23:09:05.074] WARN : Sound       , 1684616945074> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/VoiceAmbient" for GameSound "AmbientMusic_VoiceAmbient".
[20-05-23 23:09:05.075] WARN : Sound       , 1684616945075> GameSounds.initClipEvents> No such FMOD event "AmbientMusic/ZombieAmbient" for GameSound "AmbientMusic_ZombieAmbient".
[20-05-23 23:09:05.075] WARN : Sound       , 1684616945075> GameSounds.initClipEvents> No such FMOD event "NewMusic/Alone" for GameSound "NewMusic_Alone".
[20-05-23 23:09:05.075] WARN : Sound       , 1684616945075> GameSounds.initClipEvents> No such FMOD event "NewMusic/Barricading" for GameSound "NewMusic_Barricading".
[20-05-23 23:09:05.075] WARN : Sound       , 1684616945075> GameSounds.initClipEvents> No such FMOD event "NewMusic/Chase" for GameSound "NewMusic_Chase".
[20-05-23 23:09:05.075] WARN : Sound       , 1684616945075> GameSounds.initClipEvents> No such FMOD event "NewMusic/Desperate Escape" for GameSound "NewMusic_DesperateEscape".
[20-05-23 23:09:05.075] WARN : Sound       , 1684616945075> GameSounds.initClipEvents> No such FMOD event "NewMusic/Fight or Flight" for GameSound "NewMusic_FightOrFlight".
[20-05-23 23:09:05.076] WARN : Sound       , 1684616945076> GameSounds.initClipEvents> No such FMOD event "NewMusic/Introduction" for GameSound "NewMusic_Introduction".
[20-05-23 23:09:05.076] WARN : Sound       , 1684616945076> GameSounds.initClipEvents> No such FMOD event "NewMusic/Main Theme" for GameSound "NewMusic_MainTheme".
[20-05-23 23:09:05.076] WARN : Sound       , 1684616945076> GameSounds.initClipEvents> No such FMOD event "NewMusic/Maybe Not" for GameSound "NewMusic_MaybeNot".
[20-05-23 23:09:05.076] WARN : Sound       , 1684616945076> GameSounds.initClipEvents> No such FMOD event "NewMusic/Maybe We Can Win This" for GameSound "NewMusic_MaybeWeCanWinThis".
[20-05-23 23:09:05.076] WARN : Sound       , 1684616945076> GameSounds.initClipEvents> No such FMOD event "NewMusic/Run" for GameSound "NewMusic_Run".
[20-05-23 23:09:05.077] WARN : Sound       , 1684616945077> GameSounds.initClipEvents> No such FMOD event "NewMusic/Slow Sad" for GameSound "NewMusic_SlowSad".
[20-05-23 23:09:05.077] WARN : Sound       , 1684616945077> GameSounds.initClipEvents> No such FMOD event "NewMusic/They Were Once Here" for GameSound "NewMusic_TheyWereOnceHere".
[20-05-23 23:09:05.077] WARN : Sound       , 1684616945077> GameSounds.initClipEvents> No such FMOD event "NewMusic/Saying Goodbye" for GameSound "NewMusic_SayingGoodbye".
